NAME	Plasmablasts	Naive_CD4_T_cells	Cycling_TNK	Classical_monocytes	Platelets	Degranulating_neutrophils	Memory_CD4_T_cells	IL1R2+_immature_neutrophils	B_cells	Mast_cells/eosiniophils	Mature_neutrophils	HSPCs	Naive_CD8_T_cells	NK cells	CD8_T_cells	S100A8-9_hi_neutrophils	Eosinophils	PADI4+_immature_neutrophils	Non-classical_monocytes	MPO+_immature_neutrophils_or_progenitors	Cycling_neutrophil_progenitors	cDCs	pDCs
CCDC88B	17.8621361836647	1	31.3244471821777	24.807101899519	1	131.104691761382	30.119316035087	56.0362239224603	44.371575795943	55.6722761168829	49.2123679219432	21.6327085733064	19.7831438795897	100.35850747437	29.384376342183	87.5577479983203	277.44748668954	93.4073608193744	21.733687107009	59.8791694632438	47.2666773247257	1	15.7883054080833
CCDC92	1	48.496873827961	58.8807162629644	13.4586370726188	204.525088235698	1	34.6499768468595	1	1	1	1	17.0677525818247	29.1678231116406	58.4380047879594	95.5293678331966	1	1	1	1	10.3706617984538	1	19.1652941632169	24.1722859460086
CCDC9B	1	1	1	1	46.3055374139056	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CCL23	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	117.405037333256	1	1	1	1	1	1
CCL28	1	1	27.3061736934126	1	1	1	25.9022938821277	1	1	1	1	15.9540160174061	30.4134459864227	1	1	1	1	1	1	1	1	1	1
CCL3	1	1	41.1366455965884	24.9771021530828	1	81.7877170231323	1	1	1	1	203.73225420475	1	1	214.993527551041	143.294364713628	1	1	1	1	1	1	1	1
CCL3L1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	38.62741791082	1	122.74215680329	1	1	1	1	1	1
CCL4	1	1	216.067412220328	1	1	1	1	1	1	1	95.2293882455639	1	1	831.691878381885	562.030678067782	1	1	1	1	1	38.4801669023939	1	1
CCL4L2	1	1	25.9353166823326	1	1	1	1	1	1	1	1	1	1	71.4543237640026	44.3146368306751	1	126.929524403597	1	1	1	1	1	1
CCL5	1	1	754.577183799486	1	2030.54238510843	1	115.365412501437	1	1	128.217386072797	1	1	33.2732853068343	3093.20053561444	3169.61977021378	1	1	1	1	1	1	1	1
CCM2	9.0226851285975	1	14.2222121998092	12.3632625648921	1	1	25.0737657810725	1	1	35.2883299448538	46.6868519858415	1	1	1	1	54.5110301400999	1	1	22.2111898908125	1	17.5472236937449	1	1
CCNA1	1	1	1	1	1	1	1	1	1	137.639393793157	1	1	1	1	1	1	1	1	1	14.4578209714545	1	1	1
CCNA2	18.3920520943367	1	150.052177357053	1	1	1	1	1	1	1	1	10.1740940963949	1	1	1	1	1	1	1	109.365331590139	180.017662376028	1	1
CCNB1	20.6316534941946	1	120.947671711585	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	36.7125742871032	132.853402987267	1	1
CCNB1IP1	9.02762165866671	1	19.257072285449	1	1	1	1	1	1	1	1	80.2961464909279	31.0212850812322	1	1	1	1	1	1	12.6414533563358	1	15.5944852813083	60.3698635974136
CCNB2	1	1	130.018814132229	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	48.2450320344245	117.056270177824	1	1
CCNC	140.291496075185	38.4882818942367	27.7628040772299	13.3066691015909	1	1	42.5912138723978	1	29.5559826558071	1	1	6.69989768492861	36.4790101403402	37.7529680043509	19.6533641612615	1	1	21.4251460872078	12.2949032714838	10.9338628314832	10.6279007605036	20.9631316465865	18.9979977598126
CCND1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	21.5424025927362	1
CCND2	333.730936594785	121.710977852563	299.238003278969	1	1	1	276.366545817631	1	59.6749902673244	133.562053040582	40.9514452206798	144.989971828788	98.1653241984158	305.812980208515	209.959825045694	1	119.964334042777	71.8531998057236	1	130.213490224276	16.4821714713085	32.0435678723446	1
CCNE1	10.1388015542563	1	35.296260372254	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	13.9352156428486	1	1	1
CCNE2	10.3600646270221	1	90.0484393427986	1	1	1	1	1	1	1	1	17.5871653253665	1	1	1	1	1	1	1	74.1804421409828	59.8272087361113	1	1
CCNF	1	1	53.3775989072736	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	48.0938142845588	67.750384632229	1	1
CCNJ	1	1	1	9.5948656523211	1	1	1	1	1	1	1	8.28281352244236	1	1	1	1	1	1	1	1	1	9.07604252062693	45.9105760235475
CCNJL	1	1	1	1	38.2769736669606	93.1268574125049	1	76.4944791832702	1	1	61.42353421565	1	1	34.1223859482977	1	79.3356545658307	1	1	1	1	61.2158739546523	1	1
CCNYL1	25.2327971761383	1	11.0740939059847	23.9759079510003	1	65.9505159772497	1	1	33.6398945732795	1	1	29.3833566611506	1	1	1	1	1	27.6653968723011	16.5538266975368	21.8346563872949	19.80715558568	35.9452117417283	1
CCPG1	43.1007786992317	1	12.7231724162428	63.0748341858759	208.351988181856	219.646422187152	24.7194204769641	356.93114809117	1	54.7162378985526	153.094478785514	24.4086476082482	1	35.5472920687437	24.0380470771167	180.891006187922	161.836787051931	274.617798928758	62.3380105223868	69.1491711275351	154.055200038634	28.6589493641419	1
CCR1	1	1	18.2998868982653	407.164870624717	151.222368948382	339.957420482133	1	266.466893178973	1	88.3605398573034	425.151293740391	1	1	38.118411917445	55.2698563557446	289.867426786277	1	1	141.37412243054	17.8461042016786	489.942144421059	145.133485031642	84.1756079896359
CCR10	21.457987648542	1	21.4426750037768	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CCR12P	1	1	1	1	1	1	1	1	1	1	1	1	18.6543223860371	1	1	1	1	1	1	1	1	1	1
CCR2	66.1054532672502	1	56.4422611402456	335.580565167951	1	1	25.0369428742227	1	1	357.148021841415	1	1	1	1	29.9672596365553	1	1	1	1	1	1	191.621031635071	303.394223617379
CCR3	1	1	19.0426051302187	1	1	1	1	1	1	1356.062105728	1	1	1	1	1	1	709.508474852719	1	1	1	1	1	1
CCR4	1	1	1	1	46.1505007295797	1	28.1834757904222	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CCR5	1	1	68.8392524348364	1	1	1	1	1	1	1	1	1	1	1	128.389699860867	1	1	1	12.2347634535205	1	1	87.2460445632774	30.7185651876727
CCR7	1	664.270071005335	80.4191252475835	1	1	1	225.399606521495	1	190.332439479079	1	1	1	793.155260225773	1	1	1	1	1	1	1	1	1	30.7185651876727
CCR9	25.4289119547046	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CCS	16.045758475076	1	1	11.1966319088289	36.2333148852291	1	1	1	35.7693199471127	1	1	1	28.0631343746311	1	1	1	178.027148959736	1	15.5444816890229	10.020472414386	1	22.2138376869357	51.9292269287941
CCSAP	1	1	21.063301273963	22.4285109737122	25.867562137744	45.5798338774173	1	1	1	1	44.4713124761281	17.089401121687	1	1	1	1	79.5305962373464	1	49.9887716338456	19.8726471989895	65.6643601870255	10.0110025395233	1
CCT6P3	1	1	1	1	102.654926955677	1	1	1	1	1	1	38.1741280287772	1	1	26.7474826334675	1	1	1	1	1	1	1	21.7339829981339
CD101	1	1	1	23.8328397795911	1	1	1	1	1	1	1	1	1	1	1	1	1	1	46.4239794690421	1	1	20.8795062124066	1
CD109	1	1	14.1950178736219	1	1	1	1	1	1	1	1	89.7347106356609	1	1	1	1	1	1	1	1	1	11.0119801031473	21.7339829981339
CD14	1	1	1	1087.60071303708	108.643882566085	190.616004539728	1	56.4917091089	1	1	547.955837762663	1	1	1	1	305.45602395974	1	37.1863404936782	254.608814843788	27.480446656832	995.130708147887	200.510295336624	1
CD151	13.330472180107	1	38.1444273179235	70.3287736645718	219.694573509967	1	1	1	1	78.4357501463465	1	47.0767991768779	1	1	1	1	1	11.858526347259	51.3329610871936	55.5944838274314	28.2139083374163	45.767481591693	1
CD160	1	1	1	1	1	1	1	1	1	1	1	1	1	226.502754962654	51.663033453751	1	1	1	1	1	1	1	1
CD163	1	1	1	552.204400581953	1	69.8618948227694	1	87.429048984379	1	1	1	1	1	1	1	107.689735461783	1	1	185.112739224249	1	35.0499372352492	276.059973981503	1
CD177	14.3940691204236	1	26.0687860708102	1	365.159288429012	1684.30198013993	1	3330.10351048682	1	1	310.087380421747	11.5020828257822	1	1	1	1947.2219416253	108.205877096799	2699.44892003923	13.1974510156493	338.234103800201	2408.62046642548	1	1
CD180	152.950146272914	1	1	38.3192426133325	1	1	1	1	220.199980620725	1	1	1	1	1	1	1	1	1	47.8721958635641	1	1	89.6237475918898	81.3526077625259
CD19	31.3892887672579	1	1	1	1	1	1	1	133.407811003011	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CD1A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	15.7445297038813	1
CD1C	1	1	1	1	1	1	1	1	78.8135220551052	1	1	1	1	1	1	1	1	1	1	1	1	314.647146921317	1
CD1D	1	1	1	111.459234197771	1	1	1	1	22.4929605886873	1	1	1	1	1	1	1	1	1	18.1224917777325	1	19.4193295285993	110.407755235694	1
CD1E	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20.3329438113504	1
CD2	1	401.472727300412	536.616018598384	1	1	1	667.011874870768	1	1	1	1	1	318.324328427703	497.655467807951	956.479243670824	1	1	1	1	1	1	88.0581750125756	166.309271239438
CD200	1	1	1	1	1	1	1	1	135.407700782529	1	1	44.8513386394072	1	1	1	1	1	1	1	1	1	1	1
CD200R1	1	31.4618623985438	16.6019574163268	1	1	1	25.6947682503822	16.3908452275919	1	237.294918662234	1	1	1	1	1	1	1	70.2091005756164	1	16.6245209161042	1	21.4418401844393	1
CD22	1	1	1	1	1	1	1	1	790.193268030941	1	1	1	1	1	1	1	1	1	1	1	1	17.5165600087572	21.7339829981339
CD226	8.7552240304877	30.259059090129	58.9628724096921	1	678.12148871136	1	97.8885617328204	1	1	1	1	1	35.2738319001719	172.95953633423	164.391221038013	1	1	1	1	1	1	21.5312462682505	1
CD24	1	1	1	1	1	1	1	415.476055734837	228.762736066353	1	1	1	1	1	1	1	1765.94085284398	1995.47680170465	1	3372.43745822069	103.731806190149	1	1
CD244	1	1	1	14.8444381965908	1	1	1	1	1	201.139090310816	1	19.2287708805173	1	35.8972279295997	31.3237949653529	1	1	1	19.0836991803444	1	1	13.9635727959454	21.7339829981339
CD247	1	96.8437876629691	148.855336839565	1	1	1	111.402773829468	1	1	1	1	1	93.8880651937409	444.084802224744	115.706460312995	1	1	1	1	1	1	1	1
CD248	1	1	1	1	1	1	1	1	1	1	1	1	52.7570650156951	1	1	1	1	1	1	1	1	1	1
CD27	255.053884614922	91.3758389094556	55.9307488676725	1	1	1	95.3617028164476	1	1	1	1	1	127.099058186921	1	47.2375930982564	1	1	1	1	1	1	1	1
CD27.AS1	1	1	1	1	37.533834702957	1	1	1	34.6404575232019	1	1	16.665227690056	1	1	1	1	1	1	10.614477210678	17.4108570341311	1	10.2928215342825	1
CD274	1	1	1	1	46.0085669195925	56.0319159429732	1	1	1	1	62.8538531459352	1	1	1	1	1	1	1	1	1	16.6783748661397	1	1
CD28	1	102.062622748327	202.30630753492	1	1	1	121.604172377464	1	1	1	1	1	67.3242585146605	1	30.0699298475329	1	1	1	1	1	1	1	1
CD2AP	36.8014744471486	42.9673551842146	47.8641594479556	18.997528457452	40.3721687419549	1	60.2720176960802	1	66.5986905154529	53.0812010278232	1	72.0098373855617	91.4649980298479	69.8420394827185	76.3022150683627	1	107.917659483554	1	34.5476313722819	28.9805154575947	1	47.5635345153812	519.035216249734
CD300C	1	1	1	93.9195878139304	1	1	1	1	1	1	1	1	1	1	1	1	1	1	76.2968173792264	1	19.1504157045561	101.532776016059	42.4679659962679
CD300E	1	1	1	199.663913668098	1	1	1	1	1	1	1	1	1	1	1	1	1	1	318.616144329187	1	12.4119612328767	71.9161207072432	1
CD300H	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	24.3972460315487	1	1	9.39127458491546	1
CD300LB	1	1	1	42.7427072627313	1	1	1	1	1	1	1	1	1	1	1	1	82.0318425092451	1	1	1	1	31.9367423697195	42.4679659962679
CD300LF	1	1	1	60.8642421303746	34.8968908640448	57.1199504507834	1	136.355014836997	1	42.0842105227807	93.5881143308802	30.1266865927286	1	1	1	56.5975728909882	276.531208940007	38.0854871127915	80.0964607688435	19.2441473710136	74.6758852856449	30.8576896400038	1
CD302	7.84541129772562	1	1	458.767661908016	83.0770015432453	295.118997543103	1	85.2504954834646	1	100.036735388785	249.973806515993	53.970442013255	1	1	1	179.253671098495	250.105994447354	189.672378154908	289.855145082941	149.052587973038	103.388776335029	326.216441120596	187.702095968709
CD320	33.9817702488426	1	23.877943820946	1	1	1	1	1	1	1	1	1	20.3225737305595	37.0725818312479	28.4595206821981	1	1	1	1	1	1	1	1
CD33	1	1	1	181.739807423823	1	1	1	1	1	1	1	1	1	1	1	1	1	26.0162830507985	82.0730664549806	64.6453856128835	22.1772161202623	152.449713192035	1
CD34	1	1	1	1	1	1	1	1	1	1	1	413.181719775795	1	1	1	1	1	1	1	1	1	1	1
CD36	1	1	1	798.521138289376	761.170959964246	1	1	1	1	1	1	25.591794310183	1	1	1	1	1	1	81.6185401079089	1	1	472.111436832146	215.046896215012
CD38	569.337880886231	1	141.930989851965	21.9192698886503	1	1	1	1	1	1	1	40.3604988984411	1	118.228028509664	23.0555182486977	1	1	1	1	10.9622845027286	1	13.7886137862758	21.8452862297975
CD3D	1	296.360423259051	344.167095371188	1	1	1	352.683734856624	1	1	1	1	1	275.457528720653	1	478.811164795554	1	1	1	1	1	1	1	1
CD3E	1	857.858631703085	525.986457800794	1	1	1	811.866776199625	1	1	1	1	1	687.762987621234	312.742494410261	749.815397472071	1	1	1	1	1	1	1	24.2966783654996
CD3EAP	14.8243586873157	1	1	1	1	1	1	1	1	1	1	8.28586025002802	1	1	1	1	1	1	1	1	1	12.3014608069053	131.662598188309
CD3G	1	407.900734700659	443.570302846766	1	1	1	434.468565154112	1	1	1	1	1	317.760400328757	1	716.882743621526	1	1	1	1	1	1	1	1
CD4	1	393.014666908288	245.619136661363	305.809949409918	1	1	363.978751450363	1	1	1	1	29.0070702685839	1	1	62.8877073771494	1	1	1	441.412441568809	12.8314225272141	1	293.059913586012	635.661994679259
CD40	11.0527637186247	1	1	21.051182003219	1	1	1	1	131.339261645759	1	1	1	1	1	1	1	1	1	41.2302843743206	1	1	26.4066257269652	1
CD40LG	1	97.2666795111965	72.0866132602016	1	25.3949257608943	1	124.701452143003	1	1	1	1	1	1	1	26.4272064778707	1	1	1	1	1	1	1	1
CD5	1	128.084372317822	70.3502680618243	1	1	1	196.480105703864	1	1	1	1	1	97.108757884567	1	81.0795288920446	1	1	1	1	1	1	10.9327416176651	21.8452862297975
CD52	541.553811699003	1056.41277030544	2520.30268228634	1000.69559854585	1	1	2258.49793017319	1	2546.94267689089	172.801978404948	1	340.670977763078	968.421328503705	797.583662184332	1959.47966732202	1	1770.24582072367	51.2018100887521	1755.23218752929	100.863867420516	1009.14881277915	558.496702221759	132.398992371669
CD6	1	83.3246112913232	70.8957836682916	1	1	1	75.1139599936786	1	1	1	1	1	64.7530027047299	23.0007331705564	105.998509581268	1	1	1	1	1	1	1	1
CD68	1	1	1	26.5859272410798	1	1	1	1	1	1	1	1	1	1	1	1	1	1	26.0589395195592	1	1	1	28.5520044083207
CD69	1	194.52433442948	55.4520749102739	1	1	1	186.994788092921	1	36.2276470278239	543.31398546686	1	18.7874602224807	104.061110275288	98.7265395174209	143.143944540572	1	328.969013997227	1	1	1	1	1	1
CD7	1	241.952772475868	246.951886653362	1	1	1	155.131199342719	1	1	1	1	10.0607291290372	376.217086608964	568.359179120812	196.010636844734	1	1	1	1	1	1	1	1
CD70	39.338447655386	1	24.3757031214591	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CD72	1	1	1	1	1	1	1	1	213.150806176423	1	1	1	1	1	1	1	1	1	1	1	1	19.1218792954187	1
CD74	1352.07175857903	236.782420828054	1127.6252356585	4198.71419040964	186.188328022229	285.681945397756	468.311850707158	119.726830322637	16561.6152804386	288.934092402216	651.908975614249	2922.02323108694	247.99210308194	828.284696127194	821.778886836256	159.926686748781	1013.8264864545	134.776528283909	4705.20997583337	234.248772325487	259.70772131464	17085.045153444	15111.4460671891
CD79A	400.165201503708	1	1	1	1	1	1	1	2761.348785212	1	1	11.6550859300259	22.4933585622686	1	1	1	1	1	1	1	1	1	36.9959955196253
CD79B	45.2383545858695	1	10.2642678366405	1	1	1	1	1	143.520566755307	1	1	1	1	1	1	1	1	1	31.9701867091419	1	1	1	1
CD81	80.1040280134933	96.771385774979	137.166152659737	47.2038709246994	1	1	88.321143887077	1	161.567521113637	1	1	98.7528862063118	71.2341852568647	232.192578607477	183.412917314238	1	75.0536584635824	1	104.009766614255	1	1	44.0109845349212	36.8037952022914
CD83	1	1	1	1	1	1	1	1	44.9235222632226	1	1	1	1	1	1	1	1	1	15.0489208235248	1	1	17.6981792408021	1
CD84	1	137.279579541726	62.2044125077358	118.202399130774	413.564909360666	1	201.604764996256	1	53.2769724436205	426.041189182638	1	71.5711743782152	121.201966069335	1	251.328827141645	1	319.94918283791	1	70.3066085523523	1	1	79.9380455164325	1
CD86	43.9851348876715	1	11.5550565737188	190.571233966845	1	1	1	1	45.9132431394104	1	1	1	1	1	1	1	1	1	408.480003001059	1	1	231.325333425461	49.2701520161838
CD8A	1	1	92.6998036253404	1	1	1	1	1	1	1	1	1	597.509080537268	186.363374116255	945.260647371032	1	1	1	1	1	1	1	1
CD8B	1	1	25.8674340010352	1	1	1	1	1	1	1	1	1	506.902974334304	1	268.249280484922	1	1	1	1	1	1	1	1
CD9	1	1	1	15.3812534097583	443.05938039295	1	1	1	1	511.978479004097	1	1	1	1	1	1	79.7945673830441	26.4315079788299	1	14.7491554038013	43.7657314220816	16.8623749877203	1
CD93	1	1	1	400.902660288619	65.3690577093308	267.337943663173	1	160.673294736414	1	1	173.971467036019	1	1	42.5892794081072	1	201.665179867706	1	156.51939334805	127.60739018961	68.9291804606498	326.181345024575	163.303156666905	47.5933567309991
CD96	1	128.489885301958	191.006565660773	1	48.8681490265508	1	233.623700387899	1	78.3915722621776	1	1	1	277.297645690637	218.134001602276	207.568063358151	1	1	1	1	19.0934789701682	1	1	1
CD99	308.143665982225	172.402076452692	583.130679223553	279.531689068774	558.69617465294	1	296.014776916616	1	133.657883469954	1	1	378.455241362817	119.395276052744	659.759776275165	596.185895300468	1	105.817680578187	1	15.8193213704639	14.9403331070261	1	279.264444351064	303.492915193291
CDA	9.36327252470802	1	1	131.828184386634	104.398627734024	245.129150079197	1	462.046116444439	1	88.5074530025782	120.03165248488	1	1	1	1	313.467656270267	131.670665850721	832.965420535742	59.1057626348267	408.760009188529	326.137942333714	1	1
CDADC1	1	1	1	1	1	1	1	60.4332982815692	1	1	1	38.5782915696065	19.9465140543184	1	1	38.6252274568773	1	43.2087997265938	1	33.5861242378178	43.6547603829826	1	1
CDC14A	1	48.2276566491826	68.7934329341547	12.7371116168862	1	1	47.8339855020372	1	1	39.1028841510702	1	17.2467305929012	65.2641654077003	26.9980484159278	31.0348524524255	1	1	1	1	10.7608738601529	17.2199988384185	1	36.033221020954
CDC14B	29.6093518667617	1	1	1	401.866661634721	1	1	1	1	40.4765974261832	1	23.8988206900774	1	1	1	1	64.4014865464786	44.478301060151	1	1	1	1	1
CDC20	16.2951495103759	1	69.5387841130162	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	23.4857596080881	30.3185525839388	1	1
CDC25A	12.3003964733224	1	38.1147323506556	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	49.1486140776168	13.6879555575522	1	1
CDC25B	73.2204932234769	112.571544224358	338.298456810871	1	1	1	157.922160158158	1	96.0468561949718	1	1	8.79426308978791	102.909187619358	116.327946311994	149.167189224255	1	1	1	1	20.6131913771732	121.190951337401	12.4564123235341	1
CDC25C	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	17.2688977114202	1	1
CDC34	16.9802656225819	1	42.5088828237377	20.3448365179113	25.6862825515178	1	1	49.4076066150864	1	33.6810768711702	1	16.1707752302416	20.2922758364941	26.6341490433542	1	41.3356704396222	125.924492263176	29.6157525804471	14.8060194904755	20.6940963498747	37.9871053149114	21.63391232032	1
CDC37L1	9.98701709779488	1	1	1	1	1	1	1	1	35.0867324746919	1	1	1	1	16.3401157379409	1	1	1	1	1	1	1	1
CDC42BPA	1	1	1	1	29.5438166679693	1	1	1	1	87.6569816114313	1	39.1200595601986	1	1	1	1	1	1	1	1	1	1	1
CDC42BPB	1	1	1	15.6900843041777	1	1	1	1	1	1	1	1	1	1	1	1	1	1	13.3268662424342	1	1	12.0749625348821	1
CDC42EP3	33.6461794796196	49.5718250301684	108.656383270431	389.790363147949	192.480880300276	559.294639589102	116.048143333909	954.155703912664	44.7390629321439	153.066893308214	509.295056510924	69.2161598158955	88.1861693241136	262.240173051325	181.878923813702	673.088853874225	1	422.605929047481	290.700306725983	52.8849122939118	776.948501967364	120.833085822125	1
CDC42EP4	1	1	1	1	1	1	1	1	1	41.6678961173412	1	1	1	1	1	1	1	1	32.9616946069044	1	28.4059902381743	9.17039414759438	1
CDC42P6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	11.5878297301058	1	1	1	1	1
CDC45	1	1	21.6361919568837	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	38.7888697129371	1	1	1
CDC6	49.3451844636233	1	45.1369176478672	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	32.5969267853338	16.1731887527094	1	1
CDC7	10.4150127772767	1	61.5042619575811	1	1	1	1	1	1	1	1	1	1	31.9374204434105	1	1	1	1	1	21.5182470992371	23.6269726486776	7.69618327263284	54.645190708653
CDCA2	16.6157288537331	1	98.6922263008516	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	61.2768740288473	82.2290522883475	1	1
CDCA3	11.280219808437	1	35.8335843747287	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34.6356255144951	20.5182695989979	1	1
CDCA4	1	1	70.7115350462605	1	1	1	26.0502542523899	1	1	1	1	23.1555535661918	1	23.789634785622	29.3981946234472	1	1	1	1	79.1466487440383	38.0765789274964	1	1
CDCA5	34.1500759976194	1	114.967798722095	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	76.7459847443056	114.551738275479	1	1
CDCA7	1	1	105.536421894551	1	1	1	1	1	1	1	1	65.0690443661908	1	1	1	1	1	1	1	39.9284643604129	1	1	1
CDCA7L	23.7240744684127	19.1964229700028	32.7237681106321	1	1	1	1	39.6320523963013	160.364118059385	1	1	61.5529179343716	24.5100703377332	1	1	1	1	159.054825271953	1	199.281079850436	20.282409757782	12.3307620260676	74.4894232102051
CDCA8	15.6700010198275	1	193.408344584409	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	75.8090509266299	94.1653575829	1	1
CDH23	1	1	1	15.9674809318577	1	1	1	1	1	1	1	1	1	1	1	31.7407455786723	1	11.5491765405508	159.868190771599	1	18.9218873415983	1	28.2784309446521
CDIP1	24.060131824882	33.4481803412356	42.0421067332547	13.5824474868732	111.284612175776	1	23.2088368556758	1	30.4734635705535	1	1	43.312278870381	18.4361624386239	40.2296654616737	1	1	115.724710095242	1	35.9861661735748	1	1	1	1
CDK1	15.7837188668877	1	202.356085715766	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	117.415409350549	232.281478673312	1	1
CDK2	29.2528222426662	23.9088945790161	111.73266008861	1	1	1	1	1	1	1	1	16.2640282150596	24.3205662411721	34.9368852958636	26.9168613658169	1	1	1	1	74.7137153268471	55.2728156785107	1	44.8481101464527
CDK2AP1	14.8148042211	1	46.6132269665767	63.245422644123	265.444005373429	1	32.2013388908136	15.8718011862115	1	62.4661275508226	1	182.409154937569	1	26.7635836712567	1	1	322.625664942677	24.8469366840026	138.398302424337	128.340844917228	44.4311587734063	107.577150048182	138.130325322016
CDK5	17.5796610828128	1	23.7863022962002	13.6367252454292	1	1	1	1	16.8984896305359	1	1	1	1	1	1	1	1	1	23.3881307649943	21.3933189538258	29.8060764111677	31.7833315270121	1
CDK5R1	1	1	1	13.237660894366	1	1	1	1	1	1	1	1	1	1	1	1	1	15.4155210808651	1	1	1	1	18.9018976011457
CDK5RAP3	15.2555646959345	21.4552232177229	1	13.2978175931516	1	1	15.9739827072152	1	1	1	1	9.29337999161359	28.5406440042051	1	1	29.3951432448756	1	1	19.9857812868932	1	1	14.1562501356702	1
CDK6	101.840488758913	94.5105561092293	129.989135919241	18.1359126451745	1	1	87.0249042780746	1	57.4295018159506	54.521379628141	1	1247.89429920412	73.8702372194833	172.106954608696	111.39687559253	1	1	1	47.5709807776627	79.9108352529472	1	72.3702996403138	151.298363849984
CDK8	12.6886809335496	1	16.7396113892052	1	1	1	29.3765838725638	1	1	1	1	1	19.782990622393	1	1	1	1	1	1	1	1	11.4743209602752	1
CDKL1	1	1	1	1	57.9687109286825	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CDKL5	1	1	1	1	1	1	1	1	1	1	1	8.19144885227274	1	1	1	38.6104799441175	72.330558057181	43.1263314657962	1	1	13.9242699437718	1	1
CDKN1A	145.31019006814	1	26.5881786429994	39.1595160880398	360.998820842275	1	1	1	1	1	1	28.9910301259812	1	1	1	1	1	1	89.4490768049312	1	62.838857060361	71.6383753650892	1
CDKN1C	1	1	1	17.3248376681305	1	1	1	1	1	1	1	19.4583044986496	1	1	1	1	1	1	1089.41691953409	1	1	1	1
CDKN2A	30.7870953184278	1	39.0195664804036	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CDKN2B	1	1	1	31.9751919164483	1	1	1	1	1	1	1	1	1	1	1	1	1	1	40.5501544367019	1	1	1	1
CDKN2C	19.1585934556795	1	55.2209340851317	11.0114084856395	1	1	1	12.2993816567501	1	1	1	10.0669095621631	1	1	1	1	1	1	1	73.1100927725365	240.886896647482	1	1
CDKN3	20.6062511375031	1	95.7215312809856	1	1	1	1	1	1	1	1	8.80419996398386	1	1	1	1	1	1	1	50.0824774429216	96.8012564046578	1	1
CDR2	33.0654666846561	81.3517654670445	27.0279150196003	1	1	1	95.6255873204024	1	1	1	1	1	85.0703824400058	1	40.0198763418479	1	1	1	10.7699405210266	26.2356407206598	20.7300385844031	1	1
CDT1	14.2040216192278	1	117.481686162271	1	1	1	1	1	1	1	1	24.8846949884254	1	1	1	1	1	1	1	71.9202836608064	39.9402300937351	1	1
CDYL2	1	1	1	12.2152303742859	1	1	1	1	1	1	1	11.5054612184047	1	1	1	1	1	1	38.9360371142586	14.6471387288714	15.3942137769921	1	1
